qid,image_id,image_filename,final_image_filename,image_relative_path,oss_url,city,lon,lat,streetclip_cluster_k25,image_file_exists_in_package
Q393,CD_43927,cd_43927_103.987837155_30.6509192797.jpg,Q393__cd_43927_103.9878372_30.65091928.jpg,images/Q393__cd_43927_103.9878372_30.65091928.jpg,,CD,103.9878372,30.65091928,21,True
Q394,CD_54312,cd_54312_104.065809986_30.6359807023.jpg,Q394__cd_54312_104.06581_30.6359807.jpg,images/Q394__cd_54312_104.06581_30.6359807.jpg,,CD,104.06581,30.6359807,21,True
Q395,CD_33865,cd_33865_104.089877523_30.6759234309.jpg,Q395__cd_33865_104.0898775_30.67592343.jpg,images/Q395__cd_33865_104.0898775_30.67592343.jpg,,CD,104.0898775,30.67592343,22,True
Q396,CD_33399,cd_33399_104.091860355_30.7019128812.jpg,Q396__cd_33399_104.0918604_30.70191288.jpg,images/Q396__cd_33399_104.0918604_30.70191288.jpg,,CD,104.0918604,30.70191288,22,True
Q397,CD_420902,cd_420902_104.049290372_30.708180391.jpg,Q397__cd_420902_104.0492904_30.70818039.jpg,images/Q397__cd_420902_104.0492904_30.70818039.jpg,,CD,104.0492904,30.70818039,23,True
Q398,CD_420844,cd_420844_104.035902901_30.7034101956.jpg,Q398__cd_420844_104.0359029_30.7034102.jpg,images/Q398__cd_420844_104.0359029_30.7034102.jpg,,CD,104.0359029,30.7034102,24,True
Q399,CD_413646,cd_413646_104.086397828_30.7029460463.jpg,Q399__cd_413646_104.0863978_30.70294605.jpg,images/Q399__cd_413646_104.0863978_30.70294605.jpg,,CD,104.0863978,30.70294605,24,True
Q400,CD_32321,cd_32321_104.108165363_30.7151985048.jpg,Q400__cd_32321_104.1081654_30.7151985.jpg,images/Q400__cd_32321_104.1081654_30.7151985.jpg,,CD,104.1081654,30.7151985,24,True
Q401,CQ_3203944,cq_3203944_106.518827_29.441484.jpg,Q401__cq_3203944_106.518827_29.441484.jpg,images/Q401__cq_3203944_106.518827_29.441484.jpg,,CQ,106.518827,29.441484,0,True
Q402,CQ_3162024,cq_3162024_106.457093_29.484764.jpg,Q402__cq_3162024_106.457093_29.484764.jpg,images/Q402__cq_3162024_106.457093_29.484764.jpg,,CQ,106.457093,29.484764,0,True
Q403,CQ_650844,cq_650844_106.494784_29.538608.jpg,Q403__cq_650844_106.494784_29.538608.jpg,images/Q403__cq_650844_106.494784_29.538608.jpg,,CQ,106.494784,29.538608,0,True
Q404,CQ_3154756,cq_3154756_106.457350_29.483299.jpg,Q404__cq_3154756_106.45735_29.483299.jpg,images/Q404__cq_3154756_106.45735_29.483299.jpg,,CQ,106.45735,29.483299,0,True
Q405,CQ_2436021,cq_2436021_106.560443_29.506319.jpg,Q405__cq_2436021_106.560443_29.506319.jpg,images/Q405__cq_2436021_106.560443_29.506319.jpg,,CQ,106.560443,29.506319,0,True
Q406,CQ_651294,cq_651294_106.491611_29.502860.jpg,Q406__cq_651294_106.491611_29.50286.jpg,images/Q406__cq_651294_106.491611_29.50286.jpg,,CQ,106.491611,29.50286,1,True
Q407,CQ_2432400,cq_2432400_106.511550_29.535987.jpg,Q407__cq_2432400_106.51155_29.535987.jpg,images/Q407__cq_2432400_106.51155_29.535987.jpg,,CQ,106.51155,29.535987,1,True
Q408,CQ_603868,cq_603868_106.453604_29.548039.jpg,Q408__cq_603868_106.453604_29.548039.jpg,images/Q408__cq_603868_106.453604_29.548039.jpg,,CQ,106.453604,29.548039,2,True
Q409,CQ_659902,cq_659902_106.491434_29.536046.jpg,Q409__cq_659902_106.491434_29.536046.jpg,images/Q409__cq_659902_106.491434_29.536046.jpg,,CQ,106.491434,29.536046,2,True
Q410,CQ_618268,cq_618268_106.469512_29.532041.jpg,Q410__cq_618268_106.469512_29.532041.jpg,images/Q410__cq_618268_106.469512_29.532041.jpg,,CQ,106.469512,29.532041,2,True
Q411,CQ_728958,cq_728958_106.579877_29.559292.jpg,Q411__cq_728958_106.579877_29.559292.jpg,images/Q411__cq_728958_106.579877_29.559292.jpg,,CQ,106.579877,29.559292,2,True
Q412,CQ_3159901,cq_3159901_106.505291_29.516732.jpg,Q412__cq_3159901_106.505291_29.516732.jpg,images/Q412__cq_3159901_106.505291_29.516732.jpg,,CQ,106.505291,29.516732,2,True
Q413,CQ_2431106,cq_2431106_106.547848_29.539400.jpg,Q413__cq_2431106_106.547848_29.5394.jpg,images/Q413__cq_2431106_106.547848_29.5394.jpg,,CQ,106.547848,29.5394,3,True
Q414,CQ_712241,cq_712241_106.555747_29.535232.jpg,Q414__cq_712241_106.555747_29.535232.jpg,images/Q414__cq_712241_106.555747_29.535232.jpg,,CQ,106.555747,29.535232,3,True
Q415,CQ_3156161,cq_3156161_106.494285_29.488688.jpg,Q415__cq_3156161_106.494285_29.488688.jpg,images/Q415__cq_3156161_106.494285_29.488688.jpg,,CQ,106.494285,29.488688,3,True
Q416,CQ_716159,cq_716159_106.562555_29.582879.jpg,Q416__cq_716159_106.562555_29.582879.jpg,images/Q416__cq_716159_106.562555_29.582879.jpg,,CQ,106.562555,29.582879,3,True
Q417,CQ_613135,cq_613135_106.460857_29.579991.jpg,Q417__cq_613135_106.460857_29.579991.jpg,images/Q417__cq_613135_106.460857_29.579991.jpg,,CQ,106.460857,29.579991,3,True
Q418,CQ_663349,cq_663349_106.503123_29.550444.jpg,Q418__cq_663349_106.503123_29.550444.jpg,images/Q418__cq_663349_106.503123_29.550444.jpg,,CQ,106.503123,29.550444,4,True
Q419,CQ_641281,cq_641281_106.488302_29.458477.jpg,Q419__cq_641281_106.488302_29.458477.jpg,images/Q419__cq_641281_106.488302_29.458477.jpg,,CQ,106.488302,29.458477,4,True
Q420,CQ_700445,cq_700445_106.548083_29.609431.jpg,Q420__cq_700445_106.548083_29.609431.jpg,images/Q420__cq_700445_106.548083_29.609431.jpg,,CQ,106.548083,29.609431,4,True
Q421,CQ_2433685,cq_2433685_106.501588_29.539292.jpg,Q421__cq_2433685_106.501588_29.539292.jpg,images/Q421__cq_2433685_106.501588_29.539292.jpg,,CQ,106.501588,29.539292,5,True
Q422,CQ_2804614,cq_2804614_106.567399_29.560494.jpg,Q422__cq_2804614_106.567399_29.560494.jpg,images/Q422__cq_2804614_106.567399_29.560494.jpg,,CQ,106.567399,29.560494,5,True
Q423,CQ_677052,cq_677052_106.517499_29.579026.jpg,Q423__cq_677052_106.517499_29.579026.jpg,images/Q423__cq_677052_106.517499_29.579026.jpg,,CQ,106.517499,29.579026,5,True
Q424,CQ_725117,cq_725117_106.574342_29.559630.jpg,Q424__cq_725117_106.574342_29.55963.jpg,images/Q424__cq_725117_106.574342_29.55963.jpg,,CQ,106.574342,29.55963,5,True
Q425,CQ_677982,cq_677982_106.519947_29.467744.jpg,Q425__cq_677982_106.519947_29.467744.jpg,images/Q425__cq_677982_106.519947_29.467744.jpg,,CQ,106.519947,29.467744,6,True
Q426,CQ_3153594,cq_3153594_106.513725_29.491139.jpg,Q426__cq_3153594_106.513725_29.491139.jpg,images/Q426__cq_3153594_106.513725_29.491139.jpg,,CQ,106.513725,29.491139,6,True
Q427,CQ_3308939,cq_3308939_106.584039_29.603334.jpg,Q427__cq_3308939_106.584039_29.603334.jpg,images/Q427__cq_3308939_106.584039_29.603334.jpg,,CQ,106.584039,29.603334,6,True
Q428,CQ_3307041,cq_3307041_106.557936_29.612308.jpg,Q428__cq_3307041_106.557936_29.612308.jpg,images/Q428__cq_3307041_106.557936_29.612308.jpg,,CQ,106.557936,29.612308,7,True
Q429,CQ_3158284,cq_3158284_106.473681_29.493200.jpg,Q429__cq_3158284_106.473681_29.4932.jpg,images/Q429__cq_3158284_106.473681_29.4932.jpg,,CQ,106.473681,29.4932,8,True
Q430,CQ_721993,cq_721993_106.565202_29.484286.jpg,Q430__cq_721993_106.565202_29.484286.jpg,images/Q430__cq_721993_106.565202_29.484286.jpg,,CQ,106.565202,29.484286,8,True
Q431,CQ_3305984,cq_3305984_106.518044_29.610399.jpg,Q431__cq_3305984_106.518044_29.610399.jpg,images/Q431__cq_3305984_106.518044_29.610399.jpg,,CQ,106.518044,29.610399,8,True
Q432,CQ_625426,cq_625426_106.474089_29.463568.jpg,Q432__cq_625426_106.474089_29.463568.jpg,images/Q432__cq_625426_106.474089_29.463568.jpg,,CQ,106.474089,29.463568,8,True
Q433,CQ_650795,cq_650795_106.495246_29.546867.jpg,Q433__cq_650795_106.495246_29.546867.jpg,images/Q433__cq_650795_106.495246_29.546867.jpg,,CQ,106.495246,29.546867,8,True
Q434,CQ_603548,cq_603548_106.455207_29.574693.jpg,Q434__cq_603548_106.455207_29.574693.jpg,images/Q434__cq_603548_106.455207_29.574693.jpg,,CQ,106.455207,29.574693,8,True
Q435,CQ_681375,cq_681375_106.520554_29.605586.jpg,Q435__cq_681375_106.520554_29.605586.jpg,images/Q435__cq_681375_106.520554_29.605586.jpg,,CQ,106.520554,29.605586,8,True
Q436,CQ_3305590,cq_3305590_106.516570_29.575043.jpg,Q436__cq_3305590_106.51657_29.575043.jpg,images/Q436__cq_3305590_106.51657_29.575043.jpg,,CQ,106.51657,29.575043,9,True
Q437,CQ_2834397,cq_2834397_106.455895_29.573308.jpg,Q437__cq_2834397_106.455895_29.573308.jpg,images/Q437__cq_2834397_106.455895_29.573308.jpg,,CQ,106.455895,29.573308,10,True
Q438,CQ_659449,cq_659449_106.506433_29.581275.jpg,Q438__cq_659449_106.506433_29.581275.jpg,images/Q438__cq_659449_106.506433_29.581275.jpg,,CQ,106.506433,29.581275,10,True
Q439,CQ_3307641,cq_3307641_106.512037_29.579880.jpg,Q439__cq_3307641_106.512037_29.57988.jpg,images/Q439__cq_3307641_106.512037_29.57988.jpg,,CQ,106.512037,29.57988,10,True
Q440,CQ_3157640,cq_3157640_106.483122_29.492916.jpg,Q440__cq_3157640_106.483122_29.492916.jpg,images/Q440__cq_3157640_106.483122_29.492916.jpg,,CQ,106.483122,29.492916,10,True
Q441,CQ_2913736,cq_2913736_106.507786_29.587449.jpg,Q441__cq_2913736_106.507786_29.587449.jpg,images/Q441__cq_2913736_106.507786_29.587449.jpg,,CQ,106.507786,29.587449,10,True
Q442,CQ_682750,cq_682750_106.523416_29.495682.jpg,Q442__cq_682750_106.523416_29.495682.jpg,images/Q442__cq_682750_106.523416_29.495682.jpg,,CQ,106.523416,29.495682,10,True
Q443,CQ_2433039,cq_2433039_106.554688_29.553028.jpg,Q443__cq_2433039_106.554688_29.553028.jpg,images/Q443__cq_2433039_106.554688_29.553028.jpg,,CQ,106.554688,29.553028,11,True
Q444,CQ_3423657,cq_3423657_106.572971_29.519664.jpg,Q444__cq_3423657_106.572971_29.519664.jpg,images/Q444__cq_3423657_106.572971_29.519664.jpg,,CQ,106.572971,29.519664,11,True
Q445,CQ_3233434,cq_3233434_106.542749_29.530928.jpg,Q445__cq_3233434_106.542749_29.530928.jpg,images/Q445__cq_3233434_106.542749_29.530928.jpg,,CQ,106.542749,29.530928,12,True
Q446,CQ_663741,cq_663741_106.506300_29.528250.jpg,Q446__cq_663741_106.5063_29.52825.jpg,images/Q446__cq_663741_106.5063_29.52825.jpg,,CQ,106.5063,29.52825,12,True
Q447,CQ_3420869,cq_3420869_106.541134_29.599774.jpg,Q447__cq_3420869_106.541134_29.599774.jpg,images/Q447__cq_3420869_106.541134_29.599774.jpg,,CQ,106.541134,29.599774,12,True
Q448,CQ_728802,cq_728802_106.580124_29.586213.jpg,Q448__cq_728802_106.580124_29.586213.jpg,images/Q448__cq_728802_106.580124_29.586213.jpg,,CQ,106.580124,29.586213,12,True
Q449,CQ_2921058,cq_2921058_106.570486_29.541639.jpg,Q449__cq_2921058_106.570486_29.541639.jpg,images/Q449__cq_2921058_106.570486_29.541639.jpg,,CQ,106.570486,29.541639,12,True
Q450,CQ_683177,cq_683177_106.523267_29.461740.jpg,Q450__cq_683177_106.523267_29.46174.jpg,images/Q450__cq_683177_106.523267_29.46174.jpg,,CQ,106.523267,29.46174,12,True
Q451,CQ_594591,cq_594591_106.441135_29.545584.jpg,Q451__cq_594591_106.441135_29.545584.jpg,images/Q451__cq_594591_106.441135_29.545584.jpg,,CQ,106.441135,29.545584,13,True
Q452,CQ_604108,cq_604108_106.453627_29.531365.jpg,Q452__cq_604108_106.453627_29.531365.jpg,images/Q452__cq_604108_106.453627_29.531365.jpg,,CQ,106.453627,29.531365,13,True
Q453,CQ_2913764,cq_2913764_106.507122_29.595720.jpg,Q453__cq_2913764_106.507122_29.59572.jpg,images/Q453__cq_2913764_106.507122_29.59572.jpg,,CQ,106.507122,29.59572,13,True
Q454,CQ_3148282,cq_3148282_106.528079_29.492025.jpg,Q454__cq_3148282_106.528079_29.492025.jpg,images/Q454__cq_3148282_106.528079_29.492025.jpg,,CQ,106.528079,29.492025,13,True
Q455,CQ_618161,cq_618161_106.467495_29.548961.jpg,Q455__cq_618161_106.467495_29.548961.jpg,images/Q455__cq_618161_106.467495_29.548961.jpg,,CQ,106.467495,29.548961,13,True
Q456,CQ_624558,cq_624558_106.468249_29.528920.jpg,Q456__cq_624558_106.468249_29.52892.jpg,images/Q456__cq_624558_106.468249_29.52892.jpg,,CQ,106.468249,29.52892,14,True
Q457,CQ_3421010,cq_3421010_106.516675_29.495835.jpg,Q457__cq_3421010_106.516675_29.495835.jpg,images/Q457__cq_3421010_106.516675_29.495835.jpg,,CQ,106.516675,29.495835,14,True
Q458,CQ_629201,cq_629201_106.480125_29.525896.jpg,Q458__cq_629201_106.480125_29.525896.jpg,images/Q458__cq_629201_106.480125_29.525896.jpg,,CQ,106.480125,29.525896,14,True
Q459,CQ_715992,cq_715992_106.561427_29.598184.jpg,Q459__cq_715992_106.561427_29.598184.jpg,images/Q459__cq_715992_106.561427_29.598184.jpg,,CQ,106.561427,29.598184,14,True
Q460,CQ_2434449,cq_2434449_106.537656_29.576060.jpg,Q460__cq_2434449_106.537656_29.57606.jpg,images/Q460__cq_2434449_106.537656_29.57606.jpg,,CQ,106.537656,29.57606,15,True
Q461,CQ_744216,cq_744216_106.591050_29.584475.jpg,Q461__cq_744216_106.59105_29.584475.jpg,images/Q461__cq_744216_106.59105_29.584475.jpg,,CQ,106.59105,29.584475,15,True
Q462,CQ_3153956,cq_3153956_106.450854_29.520787.jpg,Q462__cq_3153956_106.450854_29.520787.jpg,images/Q462__cq_3153956_106.450854_29.520787.jpg,,CQ,106.450854,29.520787,15,True
Q463,CQ_3304275,cq_3304275_106.538150_29.582680.jpg,Q463__cq_3304275_106.53815_29.58268.jpg,images/Q463__cq_3304275_106.53815_29.58268.jpg,,CQ,106.53815,29.58268,15,True
Q464,CQ_613319,cq_613319_106.464051_29.553143.jpg,Q464__cq_613319_106.464051_29.553143.jpg,images/Q464__cq_613319_106.464051_29.553143.jpg,,CQ,106.464051,29.553143,15,True
Q465,CQ_603815,cq_603815_106.457731_29.553842.jpg,Q465__cq_603815_106.457731_29.553842.jpg,images/Q465__cq_603815_106.457731_29.553842.jpg,,CQ,106.457731,29.553842,15,True
Q466,CQ_629722,cq_629722_106.475187_29.483870.jpg,Q466__cq_629722_106.475187_29.48387.jpg,images/Q466__cq_629722_106.475187_29.48387.jpg,,CQ,106.475187,29.48387,16,True
Q467,CQ_646965,cq_646965_106.482238_29.576094.jpg,Q467__cq_646965_106.482238_29.576094.jpg,images/Q467__cq_646965_106.482238_29.576094.jpg,,CQ,106.482238,29.576094,16,True
Q468,CQ_744383,cq_744383_106.595107_29.564042.jpg,Q468__cq_744383_106.595107_29.564042.jpg,images/Q468__cq_744383_106.595107_29.564042.jpg,,CQ,106.595107,29.564042,16,True
Q469,CQ_686529,cq_686529_106.524892_29.503893.jpg,Q469__cq_686529_106.524892_29.503893.jpg,images/Q469__cq_686529_106.524892_29.503893.jpg,,CQ,106.524892,29.503893,16,True
Q470,CQ_686141,cq_686141_106.528584_29.583459.jpg,Q470__cq_686141_106.528584_29.583459.jpg,images/Q470__cq_686141_106.528584_29.583459.jpg,,CQ,106.528584,29.583459,17,True
Q471,CQ_662799,cq_662799_106.506318_29.600819.jpg,Q471__cq_662799_106.506318_29.600819.jpg,images/Q471__cq_662799_106.506318_29.600819.jpg,,CQ,106.506318,29.600819,17,True
Q472,CQ_3151705,cq_3151705_106.468576_29.491371.jpg,Q472__cq_3151705_106.468576_29.491371.jpg,images/Q472__cq_3151705_106.468576_29.491371.jpg,,CQ,106.468576,29.491371,18,True
Q473,CQ_599760,cq_599760_106.447803_29.509064.jpg,Q473__cq_599760_106.447803_29.509064.jpg,images/Q473__cq_599760_106.447803_29.509064.jpg,,CQ,106.447803,29.509064,18,True
Q474,CQ_618848,cq_618848_106.467135_29.488305.jpg,Q474__cq_618848_106.467135_29.488305.jpg,images/Q474__cq_618848_106.467135_29.488305.jpg,,CQ,106.467135,29.488305,18,True
Q475,CQ_650177,cq_650177_106.493770_29.591686.jpg,Q475__cq_650177_106.49377_29.591686.jpg,images/Q475__cq_650177_106.49377_29.591686.jpg,,CQ,106.49377,29.591686,18,True
Q476,CQ_650640,cq_650640_106.493456_29.562042.jpg,Q476__cq_650640_106.493456_29.562042.jpg,images/Q476__cq_650640_106.493456_29.562042.jpg,,CQ,106.493456,29.562042,19,True
Q477,CQ_2923568,cq_2923568_106.558559_29.579834.jpg,Q477__cq_2923568_106.558559_29.579834.jpg,images/Q477__cq_2923568_106.558559_29.579834.jpg,,CQ,106.558559,29.579834,19,True
Q478,CQ_2432089,cq_2432089_106.544174_29.572213.jpg,Q478__cq_2432089_106.544174_29.572213.jpg,images/Q478__cq_2432089_106.544174_29.572213.jpg,,CQ,106.544174,29.572213,19,True
Q479,CQ_682633,cq_682633_106.525744_29.509342.jpg,Q479__cq_682633_106.525744_29.509342.jpg,images/Q479__cq_682633_106.525744_29.509342.jpg,,CQ,106.525744,29.509342,20,True
Q480,CQ_2913663,cq_2913663_106.507381_29.592937.jpg,Q480__cq_2913663_106.507381_29.592937.jpg,images/Q480__cq_2913663_106.507381_29.592937.jpg,,CQ,106.507381,29.592937,20,True
Q481,CQ_696255,cq_696255_106.541086_29.563878.jpg,Q481__cq_696255_106.541086_29.563878.jpg,images/Q481__cq_696255_106.541086_29.563878.jpg,,CQ,106.541086,29.563878,20,True
Q482,CQ_629586,cq_629586_106.476932_29.493040.jpg,Q482__cq_629586_106.476932_29.49304.jpg,images/Q482__cq_629586_106.476932_29.49304.jpg,,CQ,106.476932,29.49304,20,True
Q483,CQ_3420920,cq_3420920_106.525091_29.613785.jpg,Q483__cq_3420920_106.525091_29.613785.jpg,images/Q483__cq_3420920_106.525091_29.613785.jpg,,CQ,106.525091,29.613785,21,True
Q484,CQ_2431630,cq_2431630_106.585359_29.605180.jpg,Q484__cq_2431630_106.585359_29.60518.jpg,images/Q484__cq_2431630_106.585359_29.60518.jpg,,CQ,106.585359,29.60518,21,True
Q485,CQ_2432286,cq_2432286_106.511372_29.534565.jpg,Q485__cq_2432286_106.511372_29.534565.jpg,images/Q485__cq_2432286_106.511372_29.534565.jpg,,CQ,106.511372,29.534565,21,True
Q486,CQ_641257,cq_641257_106.487602_29.465140.jpg,Q486__cq_641257_106.487602_29.46514.jpg,images/Q486__cq_641257_106.487602_29.46514.jpg,,CQ,106.487602,29.46514,22,True
Q487,CQ_721943,cq_721943_106.565490_29.494576.jpg,Q487__cq_721943_106.56549_29.494576.jpg,images/Q487__cq_721943_106.56549_29.494576.jpg,,CQ,106.56549,29.494576,22,True
Q488,CQ_3162020,cq_3162020_106.494956_29.539890.jpg,Q488__cq_3162020_106.494956_29.53989.jpg,images/Q488__cq_3162020_106.494956_29.53989.jpg,,CQ,106.494956,29.53989,22,True
Q489,CQ_2423376,cq_2423376_106.503149_29.523062.jpg,Q489__cq_2423376_106.503149_29.523062.jpg,images/Q489__cq_2423376_106.503149_29.523062.jpg,,CQ,106.503149,29.523062,22,True
Q490,CQ_3425032,cq_3425032_106.560052_29.543771.jpg,Q490__cq_3425032_106.560052_29.543771.jpg,images/Q490__cq_3425032_106.560052_29.543771.jpg,,CQ,106.560052,29.543771,22,True
Q491,CQ_676820,cq_676820_106.517638_29.603895.jpg,Q491__cq_676820_106.517638_29.603895.jpg,images/Q491__cq_676820_106.517638_29.603895.jpg,,CQ,106.517638,29.603895,23,True
Q492,CQ_672625,cq_672625_106.502321_29.544111.jpg,Q492__cq_672625_106.502321_29.544111.jpg,images/Q492__cq_672625_106.502321_29.544111.jpg,,CQ,106.502321,29.544111,23,True
Q493,CQ_672708,cq_672708_106.513721_29.538502.jpg,Q493__cq_672708_106.513721_29.538502.jpg,images/Q493__cq_672708_106.513721_29.538502.jpg,,CQ,106.513721,29.538502,23,True
Q494,CQ_2434519,cq_2434519_106.591036_29.594015.jpg,Q494__cq_2434519_106.591036_29.594015.jpg,images/Q494__cq_2434519_106.591036_29.594015.jpg,,CQ,106.591036,29.594015,23,True
Q495,CQ_681349,cq_681349_106.521299_29.600925.jpg,Q495__cq_681349_106.521299_29.600925.jpg,images/Q495__cq_681349_106.521299_29.600925.jpg,,CQ,106.521299,29.600925,23,True
Q496,CQ_663846,cq_663846_106.498615_29.528572.jpg,Q496__cq_663846_106.498615_29.528572.jpg,images/Q496__cq_663846_106.498615_29.528572.jpg,,CQ,106.498615,29.528572,23,True
Q497,CQ_618703,cq_618703_106.465984_29.491816.jpg,Q497__cq_618703_106.465984_29.491816.jpg,images/Q497__cq_618703_106.465984_29.491816.jpg,,CQ,106.465984,29.491816,24,True
Q498,CQ_640807,cq_640807_106.478962_29.516474.jpg,Q498__cq_640807_106.478962_29.516474.jpg,images/Q498__cq_640807_106.478962_29.516474.jpg,,CQ,106.478962,29.516474,24,True
Q499,CQ_3420907,cq_3420907_106.530447_29.612347.jpg,Q499__cq_3420907_106.530447_29.612347.jpg,images/Q499__cq_3420907_106.530447_29.612347.jpg,,CQ,106.530447,29.612347,24,True
Q500,CQ_3205369,cq_3205369_106.565834_29.594722.jpg,Q500__cq_3205369_106.565834_29.594722.jpg,images/Q500__cq_3205369_106.565834_29.594722.jpg,,CQ,106.565834,29.594722,24,True
