qid,sample_origin,image_id,city,lon,lat,year_month_x,image_filename_original,source_image_path,streetclip_cluster_k25,distance_to_cluster_center_x,distance_layer,cluster_name_cn,questionnaire_image_filename,questionnaire_image_path,original_08B_image_id,replacement_detected,reported_replaced_by_user,reported_vs_detected,final_checked_image_filename,final_checked_image_path,sha256,year_month_y,image_filename,image_path,streetclip_source_path,distance_to_cluster_center_y,resolved_source_image_path,source_sha256,08D_flat_filename,08D_flat_path,final_image_filename,final_image_path,final_freeze_status,final_freeze_source_08D_run
Q011,existing_300,CD_464027,chengdu,104.0527891,30.611365,202303,cd_464027_104.052789081_30.6113649999.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_464027_104.052789081_30.6113649999.jpg,1,0.2484288364648819,center,高架桥下/立交桥下遮蔽空间,Q011__cd_464027_104.0527891_30.611365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q011__cd_464027_104.0527891_30.611365.jpg,CD_464027,False,False,not_applicable_existing_300,Q011__Q011_cd_464027_104.052789081_30.6113649999.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q011__Q011_cd_464027_104.052789081_30.6113649999.jpg,,202303,cd_464027_104.052789081_30.6113649999.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_464027_104.052789081_30.6113649999.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_464027_104.052789081_30.6113649999.jpg,0.2484288364648819,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q011__Q011_cd_464027_104.052789081_30.6113649999.jpg,0f8c4bcc348fc7de8cae5834d1c63a926ec59dede3dde48c54826c0bc403cb8e,Q011__cd_464027_104.0527891_30.611365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q011__cd_464027_104.0527891_30.611365.jpg,Q011__cd_464027_104.0527891_30.611365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q011__cd_464027_104.0527891_30.611365.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q012,existing_300,CD_53958,chengdu,104.0991534,30.63533044,202304,cd_53958_104.099153423_30.6353304424.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53958_104.099153423_30.6353304424.jpg,1,0.2721133530139923,middle,高架桥下/立交桥下遮蔽空间,Q012__cd_53958_104.0991534_30.63533044.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q012__cd_53958_104.0991534_30.63533044.jpg,CD_53958,False,False,not_applicable_existing_300,Q012__Q012_cd_53958_104.099153423_30.6353304424.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q012__Q012_cd_53958_104.099153423_30.6353304424.jpg,,202304,cd_53958_104.099153423_30.6353304424.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53958_104.099153423_30.6353304424.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53958_104.099153423_30.6353304424.jpg,0.2721133530139923,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q012__Q012_cd_53958_104.099153423_30.6353304424.jpg,41879282fca2b5c5c5af1e650320f084b3228d5503af060efadc551abcd9ad9b,Q012__cd_53958_104.0991534_30.63533044.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q012__cd_53958_104.0991534_30.63533044.jpg,Q012__cd_53958_104.0991534_30.63533044.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q012__cd_53958_104.0991534_30.63533044.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q013,existing_300,CD_35249,chengdu,104.014859,30.67352322,202004,cd_35249_104.014858957_30.6735232166.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_35249_104.014858957_30.6735232166.jpg,1,0.3370533287525177,edge,高架桥下/立交桥下遮蔽空间,Q013__cd_35249_104.014859_30.67352322.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q013__cd_35249_104.014859_30.67352322.jpg,CD_35249,False,False,not_applicable_existing_300,Q013__Q013_cd_35249_104.014858957_30.6735232166.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q013__Q013_cd_35249_104.014858957_30.6735232166.jpg,,202004,cd_35249_104.014858957_30.6735232166.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_35249_104.014858957_30.6735232166.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_35249_104.014858957_30.6735232166.jpg,0.3370533287525177,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q013__Q013_cd_35249_104.014858957_30.6735232166.jpg,aa34bcc2321c3e9063f70f8802da527a6fac876833c6ecc581215e63b95704d1,Q013__cd_35249_104.014859_30.67352322.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q013__cd_35249_104.014859_30.67352322.jpg,Q013__cd_35249_104.014859_30.67352322.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q013__cd_35249_104.014859_30.67352322.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q014,existing_300,CD_420939,chengdu,104.046263,30.70875123,202304,cd_420939_104.046263034_30.7087512282.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_420939_104.046263034_30.7087512282.jpg,2,0.2497410178184509,center,重庆高密居住区街道,Q014__cd_420939_104.046263_30.70875123.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q014__cd_420939_104.046263_30.70875123.jpg,CD_420939,False,False,not_applicable_existing_300,Q014__Q014_cd_420939_104.046263034_30.7087512282.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q014__Q014_cd_420939_104.046263034_30.7087512282.jpg,,202304,cd_420939_104.046263034_30.7087512282.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_420939_104.046263034_30.7087512282.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_420939_104.046263034_30.7087512282.jpg,0.2497410178184509,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q014__Q014_cd_420939_104.046263034_30.7087512282.jpg,656004ef46a8a2487f5fe0fa2ca1bca0ac7abd4da558e5bf0dd941fd7f15e07c,Q014__cd_420939_104.046263_30.70875123.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q014__cd_420939_104.046263_30.70875123.jpg,Q014__cd_420939_104.046263_30.70875123.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q014__cd_420939_104.046263_30.70875123.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q015,existing_300,CD_421054,chengdu,104.0269991,30.69190589,201904,cd_421054_104.026999127_30.6919058896.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_421054_104.026999127_30.6919058896.jpg,2,0.2457145750522614,center,重庆高密居住区街道,Q015__cd_421054_104.0269991_30.69190589.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q015__cd_421054_104.0269991_30.69190589.jpg,CD_421054,False,False,not_applicable_existing_300,Q015__Q015_cd_421054_104.026999127_30.6919058896.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q015__Q015_cd_421054_104.026999127_30.6919058896.jpg,,201904,cd_421054_104.026999127_30.6919058896.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_421054_104.026999127_30.6919058896.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_421054_104.026999127_30.6919058896.jpg,0.2457145750522614,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q015__Q015_cd_421054_104.026999127_30.6919058896.jpg,158262499953b0d8174f390e7e426ab726580c64226edfee7da25334b523a785,Q015__cd_421054_104.0269991_30.69190589.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q015__cd_421054_104.0269991_30.69190589.jpg,Q015__cd_421054_104.0269991_30.69190589.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q015__cd_421054_104.0269991_30.69190589.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q016,existing_300,CD_461159,chengdu,103.9962119,30.63818116,201904,cd_461159_103.996211893_30.6381811608.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_461159_103.996211893_30.6381811608.jpg,2,0.2440111488103867,center,重庆高密居住区街道,Q016__cd_461159_103.9962119_30.63818116.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q016__cd_461159_103.9962119_30.63818116.jpg,CD_461159,False,False,not_applicable_existing_300,Q016__Q016_cd_461159_103.996211893_30.6381811608.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q016__Q016_cd_461159_103.996211893_30.6381811608.jpg,,201904,cd_461159_103.996211893_30.6381811608.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_461159_103.996211893_30.6381811608.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_461159_103.996211893_30.6381811608.jpg,0.2440111488103867,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q016__Q016_cd_461159_103.996211893_30.6381811608.jpg,e009c4f227b95374df6f2d39e7e2371ca1fd285d28057923026c5dd015f962a5,Q016__cd_461159_103.9962119_30.63818116.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q016__cd_461159_103.9962119_30.63818116.jpg,Q016__cd_461159_103.9962119_30.63818116.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q016__cd_461159_103.9962119_30.63818116.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q017,existing_300,CD_473004,chengdu,104.0872845,30.6528863,201707,cd_473004_104.087284544_30.6528862985.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_473004_104.087284544_30.6528862985.jpg,2,0.2756639719009399,middle,重庆高密居住区街道,Q017__cd_473004_104.0872845_30.6528863.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q017__cd_473004_104.0872845_30.6528863.jpg,CD_473004,False,False,not_applicable_existing_300,Q017__Q017_cd_473004_104.087284544_30.6528862985.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q017__Q017_cd_473004_104.087284544_30.6528862985.jpg,,201707,cd_473004_104.087284544_30.6528862985.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_473004_104.087284544_30.6528862985.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_473004_104.087284544_30.6528862985.jpg,0.2756639719009399,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q017__Q017_cd_473004_104.087284544_30.6528862985.jpg,b90182f6ca63a0712d1292d3c255d5335364a3b84f7dafc2dffa0e25f5b5daf7,Q017__cd_473004_104.0872845_30.6528863.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q017__cd_473004_104.0872845_30.6528863.jpg,Q017__cd_473004_104.0872845_30.6528863.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q017__cd_473004_104.0872845_30.6528863.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q018,existing_300,CD_463463,chengdu,104.0039616,30.65256917,201611,cd_463463_104.003961568_30.652569165.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_463463_104.003961568_30.652569165.jpg,2,0.2744973599910736,middle,重庆高密居住区街道,Q018__cd_463463_104.0039616_30.65256917.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q018__cd_463463_104.0039616_30.65256917.jpg,CD_463463,False,False,not_applicable_existing_300,Q018__Q018_cd_463463_104.003961568_30.652569165.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q018__Q018_cd_463463_104.003961568_30.652569165.jpg,,201611,cd_463463_104.003961568_30.652569165.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_463463_104.003961568_30.652569165.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_463463_104.003961568_30.652569165.jpg,0.2744973599910736,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q018__Q018_cd_463463_104.003961568_30.652569165.jpg,68a8c154c832b9d02ebf90152c7ac93b4755432958c1aa92c24dfab955a8b673,Q018__cd_463463_104.0039616_30.65256917.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q018__cd_463463_104.0039616_30.65256917.jpg,Q018__cd_463463_104.0039616_30.65256917.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q018__cd_463463_104.0039616_30.65256917.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q019,existing_300,CD_472257,chengdu,104.0603673,30.63735168,201610,cd_472257_104.060367304_30.6373516831.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_472257_104.060367304_30.6373516831.jpg,2,0.3485299944877625,edge,重庆高密居住区街道,Q019__cd_472257_104.0603673_30.63735168.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q019__cd_472257_104.0603673_30.63735168.jpg,CD_472257,False,False,not_applicable_existing_300,Q019__Q019_cd_472257_104.060367304_30.6373516831.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q019__Q019_cd_472257_104.060367304_30.6373516831.jpg,,201610,cd_472257_104.060367304_30.6373516831.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_472257_104.060367304_30.6373516831.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_472257_104.060367304_30.6373516831.jpg,0.3485299944877625,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q019__Q019_cd_472257_104.060367304_30.6373516831.jpg,81873d76434aba28649d605e390af5dbb6eff3d7fe47d6f92f9d5a4888001ccc,Q019__cd_472257_104.0603673_30.63735168.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q019__cd_472257_104.0603673_30.63735168.jpg,Q019__cd_472257_104.0603673_30.63735168.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q019__cd_472257_104.0603673_30.63735168.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q020,existing_300,CD_53749,chengdu,104.1157006,30.65700148,201707,cd_53749_104.115700637_30.6570014825.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53749_104.115700637_30.6570014825.jpg,3,0.3071627914905548,edge,重庆开敞快速路/山地干道,Q020__cd_53749_104.1157006_30.65700148.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q020__cd_53749_104.1157006_30.65700148.jpg,CD_53749,False,False,not_applicable_existing_300,Q020__Q020_cd_53749_104.115700637_30.6570014825.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q020__Q020_cd_53749_104.115700637_30.6570014825.jpg,,201707,cd_53749_104.115700637_30.6570014825.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53749_104.115700637_30.6570014825.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_53749_104.115700637_30.6570014825.jpg,0.3071627914905548,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q020__Q020_cd_53749_104.115700637_30.6570014825.jpg,fe2e186313ab7dbd666697a270694817ac96b1670dd56cc2bcbb1c01bacfd75b,Q020__cd_53749_104.1157006_30.65700148.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q020__cd_53749_104.1157006_30.65700148.jpg,Q020__cd_53749_104.1157006_30.65700148.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q020__cd_53749_104.1157006_30.65700148.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q021,existing_300,CD_56113,chengdu,104.1295292,30.64969682,201707,cd_56113_104.129529233_30.6496968174.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_56113_104.129529233_30.6496968174.jpg,3,0.2486311346292496,center,重庆开敞快速路/山地干道,Q021__cd_56113_104.1295292_30.64969682.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q021__cd_56113_104.1295292_30.64969682.jpg,CD_56113,False,False,not_applicable_existing_300,Q021__Q021_cd_56113_104.129529233_30.6496968174.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q021__Q021_cd_56113_104.129529233_30.6496968174.jpg,,201707,cd_56113_104.129529233_30.6496968174.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_56113_104.129529233_30.6496968174.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_56113_104.129529233_30.6496968174.jpg,0.2486311346292496,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q021__Q021_cd_56113_104.129529233_30.6496968174.jpg,11eebafea83a76083c1c844c3094b6e7b8c331ba3d705e39e84334c709067b62,Q021__cd_56113_104.1295292_30.64969682.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q021__cd_56113_104.1295292_30.64969682.jpg,Q021__cd_56113_104.1295292_30.64969682.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q021__cd_56113_104.1295292_30.64969682.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q022,existing_300,CD_52896,chengdu,104.0521807,30.62352954,201510,cd_52896_104.052180715_30.6235295448.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_52896_104.052180715_30.6235295448.jpg,3,0.302747368812561,middle,重庆开敞快速路/山地干道,Q022__cd_52896_104.0521807_30.62352954.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q022__cd_52896_104.0521807_30.62352954.jpg,CD_52896,False,False,not_applicable_existing_300,Q022__Q022_cd_52896_104.052180715_30.6235295448.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q022__Q022_cd_52896_104.052180715_30.6235295448.jpg,,201510,cd_52896_104.052180715_30.6235295448.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_52896_104.052180715_30.6235295448.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_52896_104.052180715_30.6235295448.jpg,0.302747368812561,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q022__Q022_cd_52896_104.052180715_30.6235295448.jpg,e5931a32cf1e0515f4bdcee479d7ecf888eda65626ee827980248fec05d846f4,Q022__cd_52896_104.0521807_30.62352954.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q022__cd_52896_104.0521807_30.62352954.jpg,Q022__cd_52896_104.0521807_30.62352954.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q022__cd_52896_104.0521807_30.62352954.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q023,existing_300,CD_39480,chengdu,104.1500593,30.69051856,202008,cd_39480_104.150059287_30.6905185637.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_39480_104.150059287_30.6905185637.jpg,3,0.3216551840305328,edge,重庆开敞快速路/山地干道,Q023__cd_39480_104.1500593_30.69051856.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q023__cd_39480_104.1500593_30.69051856.jpg,CD_39480,False,False,not_applicable_existing_300,Q023__Q023_cd_39480_104.150059287_30.6905185637.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q023__Q023_cd_39480_104.150059287_30.6905185637.jpg,,202008,cd_39480_104.150059287_30.6905185637.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_39480_104.150059287_30.6905185637.jpg,D:\StreetView_Project\01_Data\Street_Images\chengdu\cd_streetview\cd_39480_104.150059287_30.6905185637.jpg,0.3216551840305328,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q023__Q023_cd_39480_104.150059287_30.6905185637.jpg,b962535f7239ac0e330957732ac36f9a02dd08025fa199e9e3f383a7a89bf365,Q023__cd_39480_104.1500593_30.69051856.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q023__cd_39480_104.1500593_30.69051856.jpg,Q023__cd_39480_104.1500593_30.69051856.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q023__cd_39480_104.1500593_30.69051856.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
